X,Y,Z
-25.7445,17.2449,-15.6168
-26.2368,16.4812,-15.6193
-26.7064,15.7035,-15.6219
-27.1530,14.9123,-15.6244
-27.5762,14.1085,-15.6269
-27.9756,13.2927,-15.6295
-28.3509,12.4656,-15.6320
-28.7018,11.6280,-15.6345
-29.0279,10.7805,-15.6370
-29.3289,9.9238,-15.6395
-29.6048,9.0588,-15.6421
-29.8551,8.1862,-15.6446
-30.0797,7.3066,-15.6471
-30.2784,6.4209,-15.6496
-30.4510,5.5299,-15.6521
-30.5974,4.6342,-15.6546
-30.7175,3.7348,-15.6571
-30.8112,2.8322,-15.6596
-30.8783,1.9274,-15.6621
-30.9189,1.0211,-15.6646
-30.9329,0.1141,-15.6671
-30.9203,-0.7929,-15.6696
-30.8811,-1.6991,-15.6721
-30.8154,-2.6036,-15.6746
-30.7232,-3.5057,-15.6771
-30.6045,-4.4047,-15.6796
-30.4596,-5.2997,-15.6821
-30.2885,-6.1900,-15.6846
-30.0914,-7.0749,-15.6871
-29.8685,-7.9535,-15.6896
-29.6199,-8.8251,-15.6921
-29.3459,-9.6890,-15.6946
-29.0467,-10.5444,-15.6971
-28.7226,-11.3906,-15.6995
-28.3739,-12.2268,-15.7020
-28.0008,-13.0524,-15.7045
-27.6037,-13.8666,-15.7070
-27.1829,-14.6688,-15.7095
-26.7388,-15.4582,-15.7120
-26.2718,-16.2342,-15.7144
-25.7823,-16.9961,-15.7169
-25.2697,-17.7448,-15.7194
-24.7375,-18.4750,-15.7220
-24.1830,-19.1907,-15.7245
-23.6078,-19.8898,-15.7271
-23.0124,-20.5716,-15.7297
-22.3974,-21.2357,-15.7323
-21.7632,-21.8813,-15.7348
-21.1104,-22.5081,-15.7374
-20.4396,-23.1153,-15.7400
-19.7513,-23.7026,-15.7425
-19.0461,-24.2694,-15.7451
-18.3247,-24.8153,-15.7476
-17.5877,-25.3397,-15.7502
-16.8356,-25.8422,-15.7527
-16.0693,-26.3225,-15.7553
-15.2892,-26.7800,-15.7578
-14.4962,-27.2144,-15.7604
-13.6908,-27.6253,-15.7629
-12.8738,-28.0124,-15.7655
-12.0458,-28.3754,-15.7680
-11.2077,-28.7139,-15.7706
-10.3600,-29.0276,-15.7731
-9.5036,-29.3164,-15.7756
-8.6392,-29.5799,-15.7782
-7.7675,-29.8179,-15.7807
-6.8893,-30.0302,-15.7833
-6.0053,-30.2167,-15.7858
-5.1162,-30.3771,-15.7883
-4.2230,-30.5114,-15.7909
-3.3263,-30.6195,-15.7934
-2.4268,-30.7012,-15.7959
-1.5255,-30.7565,-15.7984
-0.6229,-30.7853,-15.8010
0.2800,-30.7877,-15.8035
1.1825,-30.7636,-15.8060
2.0838,-30.7130,-15.8086
2.9832,-30.6361,-15.8111
3.8798,-30.5328,-15.8136
4.7730,-30.4033,-15.8161
5.6619,-30.2476,-15.8187
6.5458,-30.0660,-15.8212
7.4239,-29.8586,-15.8237
8.2955,-29.6255,-15.8262
9.1598,-29.3670,-15.8287
10.0160,-29.0833,-15.8313
10.8635,-28.7746,-15.8338
11.7016,-28.4413,-15.8363
12.5294,-28.0835,-15.8388
13.3463,-27.7017,-15.8413
14.1515,-27.2961,-15.8439
14.9445,-26.8671,-15.8464
15.7245,-26.4151,-15.8489
16.4908,-25.9405,-15.8514
17.2428,-25.4436,-15.8540
17.9799,-24.9249,-15.8565
18.7014,-24.3849,-15.8590
19.4066,-23.8240,-15.8615
20.0951,-23.2428,-15.8640
20.7662,-22.6416,-15.8666
21.4193,-22.0211,-15.8691
22.0538,-21.3818,-15.8716
22.6693,-20.7242,-15.8741
23.2652,-20.0488,-15.8767
23.8410,-19.3564,-15.8792
24.3966,-18.6469,-15.8817
24.9298,-17.9231,-15.8843
25.4428,-17.1824,-15.8868
25.9334,-16.4275,-15.8894
26.4016,-15.6587,-15.8919
26.8471,-14.8766,-15.8945
27.2693,-14.0818,-15.8970
27.6681,-13.2750,-15.8996
28.0430,-12.4570,-15.9021
28.3937,-11.6284,-15.9046
28.7199,-10.7899,-15.9072
29.0214,-9.9424,-15.9097
29.2979,-9.0864,-15.9123
29.5492,-8.2227,-15.9148
29.7750,-7.3522,-15.9174
29.9752,-6.4754,-15.9199
30.1495,-5.5933,-15.9224
30.2979,-4.7064,-15.9250
30.4202,-3.8157,-15.9275
30.5164,-2.9219,-15.9301
30.5863,-2.0257,-15.9326
30.6299,-1.1280,-15.9351
30.6471,-0.2294,-15.9377
30.6473,-0.0000,-15.9383
30.6473,-0.0000,-15.9383
30.6309,0.9124,-15.9410
30.5874,1.8239,-15.9436
30.5168,2.7335,-15.9463
30.4191,3.6406,-15.9489
30.2945,4.5443,-15.9516
30.1430,5.4438,-15.9542
29.9648,6.3383,-15.9569
29.7602,7.2270,-15.9595
29.5291,8.1091,-15.9622
29.2720,8.9839,-15.9648
28.9889,9.8506,-15.9674
28.6802,10.7084,-15.9700
28.3461,11.5566,-15.9727
27.9869,12.3943,-15.9753
27.6030,13.2209,-15.9779
27.1947,14.0357,-15.9805
26.7624,14.8378,-15.9831
26.3064,15.6267,-15.9857
25.8272,16.4016,-15.9883
25.3251,17.1618,-15.9909
24.8008,17.9066,-15.9935
24.2545,18.6355,-15.9960
23.6868,19.3476,-15.9986
23.0982,20.0426,-16.0012
22.4892,20.7196,-16.0038
21.8604,21.3781,-16.0063
21.2123,22.0176,-16.0089
20.5456,22.6374,-16.0115
19.8607,23.2371,-16.0140
19.1584,23.8160,-16.0166
18.4392,24.3738,-16.0191
17.7038,24.9098,-16.0217
16.9528,25.4237,-16.0242
16.1869,25.9149,-16.0268
15.4068,26.3831,-16.0293
14.6132,26.8278,-16.0318
13.8067,27.2486,-16.0344
12.9882,27.6452,-16.0369
12.1583,28.0172,-16.0394
11.3177,28.3644,-16.0420
10.4673,28.6863,-16.0445
9.6077,28.9827,-16.0470
8.7398,29.2534,-16.0495
7.8642,29.4981,-16.0520
6.9819,29.7167,-16.0546
6.0935,29.9088,-16.0571
5.1998,30.0744,-16.0596
4.3017,30.2133,-16.0621
3.4000,30.3254,-16.0646
2.4953,30.4106,-16.0671
1.5887,30.4688,-16.0696
0.6807,30.5000,-16.0721
-0.2277,30.5041,-16.0746
-1.1357,30.4812,-16.0771
-2.0425,30.4313,-16.0796
-2.9474,30.3544,-16.0821
-3.8496,30.2506,-16.0846
-4.7481,30.1201,-16.0870
-5.6423,29.9628,-16.0895
-6.5314,29.7790,-16.0920
-7.4145,29.5688,-16.0945
-8.2909,29.3325,-16.0970
-9.1598,29.0702,-16.0995
-10.0204,28.7821,-16.1019
-10.8695,28.4695,-16.1044
-11.7137,28.1297,-16.1071
-12.5449,27.7660,-16.1097
-13.3648,27.3777,-16.1124
-14.1727,26.9652,-16.1150
-14.9680,26.5289,-16.1176
-15.7498,26.0692,-16.1203
-16.5175,25.5864,-16.1229
-17.2704,25.0810,-16.1255
-18.0079,24.5535,-16.1281
-18.7293,24.0043,-16.1307
-19.4340,23.4340,-16.1333
-20.1213,22.8429,-16.1360
-20.7906,22.2317,-16.1386
-21.4414,21.6009,-16.1412
-22.0731,20.9511,-16.1438
-22.6851,20.2828,-16.1464
-23.2769,19.5967,-16.1489
-23.8479,18.8933,-16.1515
-24.3977,18.1733,-16.1541
-24.9258,17.4373,-16.1567
-25.4316,16.6860,-16.1593
-25.9149,15.9200,-16.1619
-26.3751,15.1400,-16.1644
-26.8118,14.3468,-16.1670
-27.2247,13.5409,-16.1696
-27.6134,12.7233,-16.1722
-27.9775,11.8944,-16.1747
-28.3167,11.0552,-16.1773
-28.6308,10.2063,-16.1799
-28.9195,9.3486,-16.1824
-29.1825,8.4826,-16.1850
-29.4195,7.6094,-16.1875
-29.6304,6.7295,-16.1901
-29.8151,5.8438,-16.1926
-29.9732,4.9531,-16.1952
-30.1048,4.0581,-16.1978
-30.2096,3.1597,-16.2003
-30.2877,2.2587,-16.2029
-30.3389,1.3558,-16.2054
-30.3632,0.4519,-16.2079
-30.3605,-0.4523,-16.2105
-30.3310,-1.3559,-16.2130
-30.2745,-2.2582,-16.2156
-30.1913,-3.1583,-16.2181
-30.0813,-4.0554,-16.2206
-29.9446,-4.9488,-16.2232
-29.7814,-5.8377,-16.2257
-29.5918,-6.7212,-16.2282
-29.3761,-7.5986,-16.2308
-29.1343,-8.4691,-16.2333
-28.8667,-9.3320,-16.2358
-28.5736,-10.1864,-16.2384
-28.2553,-11.0317,-16.2409
-27.9119,-11.8670,-16.2434
-27.5438,-12.6917,-16.2460
-27.1514,-13.5050,-16.2485
-26.7350,-14.3061,-16.2510
-26.2949,-15.0945,-16.2535
-25.8316,-15.8693,-16.2561
-25.3455,-16.6299,-16.2586
-24.8370,-17.3756,-16.2611
-24.3066,-18.1059,-16.2636
-23.7547,-18.8199,-16.2662
-23.1803,-19.5190,-16.2687
-22.5905,-20.1947,-16.2712
-21.9752,-20.8586,-16.2739
-21.3426,-21.5017,-16.2765
-20.6911,-22.1257,-16.2791
-20.0214,-22.7299,-16.2817
-19.3341,-23.3138,-16.2843
-18.6297,-23.8770,-16.2869
-17.9090,-24.4189,-16.2895
-17.1725,-24.9391,-16.2921
-16.4209,-25.4370,-16.2947
-15.6549,-25.9124,-16.2973
-14.8752,-26.3647,-16.2999
-14.0824,-26.7935,-16.3025
-13.2773,-27.1985,-16.3051
-12.4605,-27.5793,-16.3077
-11.6328,-27.9356,-16.3103
-10.7950,-28.2671,-16.3128
-9.9478,-28.5734,-16.3154
-9.0918,-28.8544,-16.3180
-8.2280,-29.1097,-16.3206
-7.3570,-29.3392,-16.3232
-6.4797,-29.5426,-16.3258
-5.5968,-29.7199,-16.3283
-4.7090,-29.8707,-16.3309
-3.8173,-29.9950,-16.3335
-2.9223,-30.0927,-16.3361
-2.0249,-30.1638,-16.3386
-1.1258,-30.2080,-16.3412
-0.2259,-30.2255,-16.3438
0.6740,-30.2162,-16.3463
1.5732,-30.1801,-16.3489
2.4708,-30.1173,-16.3515
3.3661,-30.0277,-16.3540
4.2582,-29.9116,-16.3566
5.1465,-29.7689,-16.3592
6.0299,-29.5999,-16.3617
6.9079,-29.4047,-16.3643
7.7797,-29.1835,-16.3669
8.6443,-28.9364,-16.3694
9.5012,-28.6637,-16.3720
10.3494,-28.3656,-16.3745
11.1884,-28.0425,-16.3771
12.0173,-27.6945,-16.3797
12.8354,-27.3221,-16.3822
13.6419,-26.9255,-16.3848
14.4363,-26.5051,-16.3874
15.2177,-26.0613,-16.3899
15.9854,-25.5944,-16.3925
16.7389,-25.1050,-16.3950
17.4774,-24.5933,-16.3976
18.2003,-24.0600,-16.4002
18.9069,-23.5054,-16.4027
19.5966,-22.9301,-16.4053
20.2688,-22.3345,-16.4079
20.9230,-21.7193,-16.4104
21.5585,-21.0849,-16.4130
22.1747,-20.4319,-16.4155
22.7712,-19.7609,-16.4181
23.3474,-19.0726,-16.4207
23.9028,-18.3674,-16.4232
24.4369,-17.6461,-16.4258
24.9493,-16.9092,-16.4284
25.4394,-16.1575,-16.4309
25.9069,-15.3916,-16.4335
26.3515,-14.6121,-16.4361
26.7724,-13.8200,-16.4387
27.1696,-13.0157,-16.4413
27.5426,-12.1999,-16.4438
27.8912,-11.3735,-16.4464
28.2149,-10.5372,-16.4490
28.5136,-9.6916,-16.4516
28.7870,-8.8376,-16.4542
29.0348,-7.9760,-16.4568
29.2568,-7.1074,-16.4593
29.4529,-6.2326,-16.4619
29.6228,-5.3525,-16.4645
29.7664,-4.4678,-16.4671
29.8836,-3.5793,-16.4697
29.9743,-2.6878,-16.4722
30.0384,-1.7941,-16.4748
30.0759,-0.8989,-16.4774
30.0867,0.0000,-16.4800
30.0867,0.0000,-16.4800
30.0701,0.9094,-16.4827
30.0261,1.8178,-16.4854
29.9547,2.7244,-16.4881
29.8559,3.6283,-16.4908
29.7299,4.5288,-16.4935
29.5767,5.4249,-16.4962
29.3965,6.3159,-16.4988
29.1895,7.2010,-16.5015
28.9558,8.0794,-16.5042
28.6958,8.9502,-16.5069
28.4095,9.8126,-16.5095
28.0974,10.6660,-16.5122
27.7596,11.5094,-16.5148
27.3965,12.3422,-16.5175
27.0085,13.1635,-16.5201
26.5958,13.9727,-16.5228
26.1590,14.7690,-16.5254
25.6982,15.5516,-16.5281
25.2141,16.3198,-16.5307
24.7071,17.0730,-16.5333
24.1775,17.8105,-16.5360
23.6260,18.5316,-16.5386
23.0529,19.2356,-16.5412
22.4589,19.9219,-16.5438
21.8445,20.5899,-16.5464
21.2103,21.2389,-16.5490
20.5567,21.8684,-16.5517
19.8845,22.4779,-16.5543
19.1942,23.0666,-16.5569
18.4866,23.6342,-16.5594
17.7621,24.1801,-16.5620
17.0216,24.7038,-16.5646
16.2656,25.2049,-16.5672
15.4949,25.6828,-16.5698
14.7101,26.1372,-16.5724
13.9121,26.5676,-16.5750
13.1015,26.9736,-16.5775
12.2791,27.3549,-16.5801
11.4455,27.7112,-16.5827
10.6017,28.0421,-16.5852
9.7483,28.3473,-16.5878
8.8862,28.6265,-16.5904
8.0161,28.8795,-16.5929
7.1388,29.1061,-16.5955
6.2552,29.3061,-16.5980
5.3660,29.4792,-16.6006
4.4720,29.6254,-16.6031
3.5742,29.7445,-16.6057
2.6732,29.8363,-16.6082
1.7699,29.9009,-16.6108
0.8651,29.9382,-16.6133
-0.0403,29.9481,-16.6159
-0.9454,29.9306,-16.6184
-1.8496,29.8857,-16.6209
-2.7519,29.8136,-16.6235
-3.6516,29.7143,-16.6260
-4.5477,29.5878,-16.6285
-5.4396,29.4342,-16.6311
-6.3263,29.2538,-16.6336
-7.2071,29.0468,-16.6361
-8.0811,28.8132,-16.6386
-8.9477,28.5533,-16.6411
-9.8059,28.2673,-16.6437
-10.6549,27.9556,-16.6462
-11.4966,27.6174,-16.6487
-12.3226,27.2559,-16.6513
-13.1397,26.8685,-16.6540
-13.9446,26.4566,-16.6567
-14.7367,26.0206,-16.6594
-15.5151,25.5610,-16.6620
-16.2792,25.0780,-16.6647
-17.0283,24.5722,-16.6674
-17.7617,24.0441,-16.6700
-18.4787,23.4941,-16.6727
-19.1787,22.9227,-16.6753
-19.8611,22.3305,-16.6780
-20.5252,21.7180,-16.6806
-21.1704,21.0857,-16.6833
-21.7962,20.4343,-16.6859
-22.4019,19.7643,-16.6886
-22.9870,19.0764,-16.6912
-23.5511,18.3712,-16.6938
-24.0935,17.6493,-16.6965
-24.6138,16.9114,-16.6991
-25.1115,16.1582,-16.7017
-25.5862,15.3904,-16.7043
-26.0374,14.6087,-16.7070
-26.4648,13.8137,-16.7096
-26.8678,13.0063,-16.7122
-27.2463,12.1871,-16.7148
-27.5998,11.3569,-16.7174
-27.9280,10.5165,-16.7200
-28.2306,9.6666,-16.7226
-28.5074,8.8080,-16.7252
-28.7581,7.9416,-16.7278
-28.9825,7.0680,-16.7304
-29.1803,6.1882,-16.7330
-29.3515,5.3028,-16.7356
-29.4957,4.4128,-16.7382
-29.6130,3.5188,-16.7408
-29.7033,2.6219,-16.7434
-29.7663,1.7226,-16.7460
-29.8022,0.8220,-16.7486
-29.8108,-0.0792,-16.7512
-29.7922,-0.9802,-16.7538
-29.7463,-1.8802,-16.7564
-29.6733,-2.7782,-16.7589
-29.5732,-3.6736,-16.7615
-29.4460,-4.5655,-16.7641
-29.2920,-5.4530,-16.7667
-29.1113,-6.3354,-16.7692
-28.9039,-7.2118,-16.7718
-28.6702,-8.0815,-16.7744
-28.4104,-8.9437,-16.7770
-28.1246,-9.7975,-16.7795
-27.8131,-10.6423,-16.7821
-27.4764,-11.4771,-16.7847
-27.1145,-12.3014,-16.7873
-26.7279,-13.1142,-16.7898
-26.3170,-13.9149,-16.7924
-25.8821,-14.7028,-16.7950
-25.4237,-15.4771,-16.7975
-24.9420,-16.2371,-16.8001
-24.4377,-16.9821,-16.8027
-23.9111,-17.7115,-16.8052
-23.3628,-18.4246,-16.8078
-22.7932,-19.1207,-16.8104
-22.2029,-19.7993,-16.8129
-21.5924,-20.4596,-16.8155
-20.9601,-21.1032,-16.8180
-20.3146,-21.7217,-16.8206
-19.6454,-22.3252,-16.8233
-18.9598,-22.9068,-16.8260
-18.2571,-23.4674,-16.8286
-17.5378,-24.0063,-16.8313
-16.8027,-24.5233,-16.8339
-16.0523,-25.0178,-16.8365
-15.2873,-25.4893,-16.8392
-14.5086,-25.9374,-16.8418
-13.7167,-26.3618,-16.8445
-12.9124,-26.7619,-16.8471
-12.0965,-27.1376,-16.8497
-11.2697,-27.4884,-16.8524
-10.4327,-27.8140,-16.8550
-9.5863,-28.1142,-16.8576
-8.7313,-28.3886,-16.8602
-7.8685,-28.6370,-16.8629
-6.9987,-28.8592,-16.8655
-6.1226,-29.0550,-16.8681
-5.2411,-29.2242,-16.8707
-4.3549,-29.3666,-16.8734
-3.4650,-29.4822,-16.8760
-2.5720,-29.5709,-16.8786
-1.6768,-29.6325,-16.8812
-0.7803,-29.6670,-16.8838
0.1169,-29.6744,-16.8864
1.0137,-29.6547,-16.8890
1.9094,-29.6079,-16.8916
2.8033,-29.5340,-16.8943
3.6944,-29.4332,-16.8969
4.5820,-29.3055,-16.8995
5.4653,-29.1510,-16.9021
6.3434,-28.9699,-16.9047
7.2155,-28.7624,-16.9073
8.0809,-28.5287,-16.9099
8.9388,-28.2689,-16.9125
9.7883,-27.9833,-16.9151
10.6288,-27.6722,-16.9177
11.4594,-27.3359,-16.9203
12.2793,-26.9746,-16.9229
13.0879,-26.5888,-16.9255
13.8844,-26.1787,-16.9281
14.6681,-25.7448,-16.9307
15.4382,-25.2874,-16.9333
16.1941,-24.8070,-16.9359
16.9351,-24.3040,-16.9385
17.6604,-23.7789,-16.9411
18.3695,-23.2322,-16.9437
19.0617,-22.6643,-16.9463
19.7363,-22.0759,-16.9489
20.3928,-21.4673,-16.9515
21.0305,-20.8392,-16.9541
21.6489,-20.1923,-16.9567
22.2474,-19.5269,-16.9593
22.8255,-18.8439,-16.9619
23.3826,-18.1437,-16.9646
23.9182,-17.4271,-16.9672
24.4319,-16.6947,-16.9698
24.9232,-15.9471,-16.9724
25.3916,-15.1852,-16.9750
25.8367,-14.4094,-16.9776
26.2581,-13.6207,-16.9802
26.6555,-12.8196,-16.9828
27.0284,-12.0070,-16.9854
27.3766,-11.1835,-16.9880
27.6997,-10.3501,-16.9906
27.9974,-9.5071,-16.9933
28.2695,-8.6557,-16.9959
28.5157,-7.7966,-16.9985
28.7357,-6.9305,-17.0011
28.9295,-6.0582,-17.0038
29.0969,-5.1805,-17.0064
29.2376,-4.2982,-17.0090
29.3515,-3.4122,-17.0116
29.4386,-2.5232,-17.0142
29.4988,-1.6321,-17.0169
29.5321,-0.7396,-17.0195
29.5392,0.0000,-17.0216
29.5392,-0.0000,-17.0216
29.5225,0.9064,-17.0244
29.4781,1.8117,-17.0271
29.4059,2.7152,-17.0299
29.3060,3.6160,-17.0326
29.1785,4.5132,-17.0353
29.0236,5.4060,-17.0381
28.8414,6.2935,-17.0408
28.6321,7.1749,-17.0435
28.3958,8.0494,-17.0462
28.1328,8.9162,-17.0489
27.8434,9.7744,-17.0516
27.5279,10.6233,-17.0543
27.1864,11.4619,-17.0570
26.8194,12.2897,-17.0597
26.4273,13.1057,-17.0624
26.0103,13.9092,-17.0651
25.5689,14.6995,-17.0678
25.1035,15.4758,-17.0705
24.6146,16.2374,-17.0731
24.1025,16.9836,-17.0758
23.5679,17.7136,-17.0785
23.0111,18.4268,-17.0811
22.4328,19.1226,-17.0838
21.8335,19.8002,-17.0865
21.2137,20.4590,-17.0891
20.5740,21.0985,-17.0918
19.9151,21.7179,-17.0944
19.2376,22.3169,-17.0971
18.5420,22.8946,-17.0997
17.8292,23.4508,-17.1023
17.0996,23.9847,-17.1050
16.3541,24.4960,-17.1076
15.5933,24.9841,-17.1102
14.8180,25.4485,-17.1128
14.0288,25.8890,-17.1155
13.2266,26.3050,-17.1181
12.4121,26.6961,-17.1207
11.5860,27.0620,-17.1233
10.7492,27.4024,-17.1259
9.9023,27.7169,-17.1285
9.0464,28.0052,-17.1311
8.1820,28.2672,-17.1337
7.3101,28.5024,-17.1363
6.4314,28.7108,-17.1389
5.5469,28.8921,-17.1415
4.6573,29.0462,-17.1441
3.7634,29.1729,-17.1467
2.8662,29.2721,-17.1493
1.9664,29.3437,-17.1519
1.0649,29.3876,-17.1545
0.1626,29.4039,-17.1570
-0.7397,29.3925,-17.1596
-1.6411,29.3534,-17.1622
-2.5409,29.2866,-17.1648
-3.4381,29.1924,-17.1674
-4.3319,29.0706,-17.1699
-5.2215,28.9214,-17.1725
-6.1060,28.7451,-17.1751
-6.9846,28.5417,-17.1776
-7.8564,28.3115,-17.1802
-8.7208,28.0547,-17.1828
-9.5767,27.7714,-17.1853
-10.4235,27.4621,-17.1879
-11.2603,27.1270,-17.1904
-12.0864,26.7664,-17.1930
-12.8996,26.3812,-17.1956
-13.7031,25.9699,-17.1983
-14.4923,25.5348,-17.2010
-15.2676,25.0758,-17.2037
-16.0284,24.5932,-17.2064
-16.7740,24.0876,-17.2092
-17.5037,23.5594,-17.2119
-18.2167,23.0090,-17.2146
-18.9125,22.4372,-17.2173
-19.5903,21.8443,-17.2200
-20.2495,21.2309,-17.2227
-20.8896,20.5976,-17.2253
-21.5099,19.9451,-17.2280
-22.1098,19.2739,-17.2307
-22.6887,18.5847,-17.2334
-23.2463,17.8781,-17.2361
-23.7818,17.1548,-17.2387
-24.2948,16.4155,-17.2414
-24.7848,15.6608,-17.2441
-25.2515,14.8916,-17.2467
-25.6942,14.1084,-17.2494
-26.1127,13.3121,-17.2521
-26.5065,12.5035,-17.2547
-26.8753,11.6831,-17.2574
-27.2187,10.8520,-17.2600
-27.5365,10.0107,-17.2627
-27.8282,9.1602,-17.2653
-28.0937,8.3012,-17.2680
-28.3326,7.4346,-17.2706
-28.5449,6.5611,-17.2733
-28.7302,5.6816,-17.2759
-28.8885,4.7968,-17.2786
-29.0195,3.9078,-17.2812
-29.1231,3.0152,-17.2838
-29.1993,2.1199,-17.2865
-29.2480,1.2228,-17.2891
-29.2692,0.3247,-17.2917
-29.2628,-0.5736,-17.2944
-29.2288,-1.4711,-17.2970
-29.1673,-2.3671,-17.2996
-29.0784,-3.2607,-17.3022
-28.9621,-4.1511,-17.3049
-28.8185,-5.0374,-17.3075
-28.6478,-5.9188,-17.3101
-28.4502,-6.7945,-17.3127
-28.2258,-7.6637,-17.3153
-27.9749,-8.5254,-17.3180
-27.6977,-9.3790,-17.3206
-27.3944,-10.2236,-17.3232
-27.0654,-11.0584,-17.3258
-26.7110,-11.8827,-17.3284
-26.3314,-12.6956,-17.3310
-25.9272,-13.4964,-17.3336
-25.4986,-14.2844,-17.3363
-25.0461,-15.0588,-17.3389
-24.5700,-15.8189,-17.3415
-24.0709,-16.5639,-17.3441
-23.5492,-17.2932,-17.3467
-23.0055,-18.0061,-17.3493
-22.4402,-18.7019,-17.3519
-21.8538,-19.3800,-17.3545
-21.2470,-20.0397,-17.3571
-20.6202,-20.6804,-17.3597
-19.9742,-21.3015,-17.3623
-19.3094,-21.9025,-17.3649
-18.6266,-22.4827,-17.3675
-17.9275,-23.0407,-17.3702
-17.2093,-23.5787,-17.3729
-16.4762,-24.0935,-17.3756
-15.7277,-24.5855,-17.3782
-14.9645,-25.0543,-17.3809
-14.1874,-25.4994,-17.3836
-13.3970,-25.9204,-17.3863
-12.5942,-26.3169,-17.3890
-11.7797,-26.6885,-17.3917
-10.9542,-27.0350,-17.3943
-10.1186,-27.3559,-17.3970
-9.2735,-27.6511,-17.3997
-8.4199,-27.9201,-17.4023
-7.5585,-28.1628,-17.4050
-6.6902,-28.3789,-17.4077
-5.8157,-28.5683,-17.4103
-4.9359,-28.7307,-17.4130
-4.0516,-28.8660,-17.4157
-3.1637,-28.9742,-17.4183
-2.2729,-29.0550,-17.4210
-1.3802,-29.1084,-17.4237
-0.4863,-29.1345,-17.4263
0.4079,-29.1331,-17.4290
1.3016,-29.1042,-17.4316
2.1938,-29.0480,-17.4343
3.0839,-28.9644,-17.4369
3.9708,-28.8536,-17.4396
4.8539,-28.7156,-17.4422
5.7322,-28.5506,-17.4449
6.6050,-28.3587,-17.4475
7.4714,-28.1402,-17.4502
8.3307,-27.8952,-17.4528
9.1819,-27.6239,-17.4555
10.0243,-27.3268,-17.4581
10.8571,-27.0039,-17.4607
11.6796,-26.6556,-17.4634
12.4909,-26.2824,-17.4660
13.2903,-25.8844,-17.4687
14.0771,-25.4621,-17.4713
14.8504,-25.0160,-17.4740
15.6097,-24.5463,-17.4766
16.3541,-24.0536,-17.4792
17.0829,-23.5384,-17.4819
17.7956,-23.0011,-17.4845
18.4913,-22.4422,-17.4872
19.1695,-21.8623,-17.4898
19.8296,-21.2619,-17.4925
20.4709,-20.6416,-17.4951
21.0927,-20.0019,-17.4977
21.6946,-19.3435,-17.5004
22.2760,-18.6671,-17.5030
22.8363,-17.9732,-17.5057
23.3749,-17.2624,-17.5083
23.8915,-16.5356,-17.5110
24.3855,-15.7933,-17.5136
24.8564,-15.0362,-17.5163
25.3038,-14.2652,-17.5189
25.7273,-13.4808,-17.5215
26.1265,-12.6839,-17.5242
26.5011,-11.8752,-17.5268
26.8506,-11.0554,-17.5295
27.1747,-10.2254,-17.5321
27.4733,-9.3859,-17.5348
27.7459,-8.5377,-17.5374
27.9923,-7.6817,-17.5401
28.2123,-6.8182,-17.5427
28.4056,-5.9493,-17.5454
28.5723,-5.0742,-17.5481
28.7119,-4.1947,-17.5507
28.8246,-3.3114,-17.5534
28.9100,-2.4252,-17.5561
28.9682,-1.5368,-17.5587
28.9991,-0.6471,-17.5614
29.0045,0.0000,-17.5633
29.0045,-0.0000,-17.5633
28.9877,0.9033,-17.5661
28.9428,1.8056,-17.5689
28.8698,2.7060,-17.5717
28.7688,3.6036,-17.5744
28.6399,4.4975,-17.5772
28.4833,5.3869,-17.5800
28.2991,6.2709,-17.5827
28.0874,7.1486,-17.5855
27.8485,8.0193,-17.5883
27.5827,8.8820,-17.5910
27.2901,9.7359,-17.5938
26.9711,10.5802,-17.5965
26.6261,11.4141,-17.5992
26.2552,12.2368,-17.6020
25.8589,13.0475,-17.6047
25.4377,13.8453,-17.6074
24.9918,14.6296,-17.6101
24.5217,15.3995,-17.6129
24.0280,16.1543,-17.6156
23.5110,16.8934,-17.6183
22.9713,17.6159,-17.6210
22.4095,18.3212,-17.6237
21.8259,19.0086,-17.6264
21.2214,19.6774,-17.6291
20.5963,20.3270,-17.6318
19.9514,20.9568,-17.6345
19.2872,21.5661,-17.6372
18.6044,22.1544,-17.6399
17.9037,22.7210,-17.6425
17.1858,23.2656,-17.6452
16.4513,23.7874,-17.6479
15.7010,24.2861,-17.6506
14.9356,24.7612,-17.6532
14.1558,25.2121,-17.6559
13.3625,25.6385,-17.6586
12.5563,26.0399,-17.6612
11.7381,26.4160,-17.6639
10.9086,26.7665,-17.6665
10.0687,27.0908,-17.6692
9.2192,27.3889,-17.6718
8.3609,27.6603,-17.6745
7.4947,27.9048,-17.6771
6.6213,28.1222,-17.6797
5.7416,28.3123,-17.6824
4.8566,28.4748,-17.6850
3.9669,28.6098,-17.6877
3.0736,28.7169,-17.6903
2.1775,28.7962,-17.6929
1.2794,28.8475,-17.6955
0.3802,28.8708,-17.6982
-0.5191,28.8661,-17.7008
-1.4179,28.8334,-17.7034
-2.3150,28.7727,-17.7060
-3.2098,28.6841,-17.7086
-4.1013,28.5677,-17.7113
-4.9887,28.4236,-17.7139
-5.8711,28.2519,-17.7165
-6.7476,28.0529,-17.7191
-7.6174,27.8267,-17.7217
-8.4797,27.5735,-17.7243
-9.3336,27.2936,-17.7269
-10.1783,26.9873,-17.7295
-11.0130,26.6549,-17.7321
-11.8368,26.2966,-17.7347
-12.6490,25.9129,-17.7373
-13.4519,25.5025,-17.7399
